"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","POL","Poland","2011","2011",96,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","POL","Poland","2012","2012",98.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","POL","Poland","2013","2013",98.5,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","POL","Poland","2014","2014",99,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","POL","Poland","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","POL","Poland","2016","2016",100.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","POL","Poland","2017","2017",102.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","POL","Poland","2018","2018",103.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","POL","Poland","2019","2019",106.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","POL","Poland","2020","2020",111,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","PRT","Portugal","2010","2010",95.8,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","PRT","Portugal","2011","2011",95.6,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","PRT","Portugal","2012","2012",95.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","PRT","Portugal","2013","2013",97.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","PRT","Portugal","2014","2014",98,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","PRT","Portugal","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","PRT","Portugal","2016","2016",101.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","PRT","Portugal","2017","2017",103.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","PRT","Portugal","2018","2018",105.1,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","PRT","Portugal","2019","2019",107,"P","Provisional value"
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","PRT","Portugal","2020","2020",109.5,"E","Estimated value"
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SVK","Slovak Republic","2010","2010",97,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SVK","Slovak Republic","2011","2011",98.6,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SVK","Slovak Republic","2012","2012",99.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SVK","Slovak Republic","2013","2013",100.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SVK","Slovak Republic","2014","2014",100.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SVK","Slovak Republic","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SVK","Slovak Republic","2016","2016",99.5,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SVK","Slovak Republic","2017","2017",100.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SVK","Slovak Republic","2018","2018",102.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SVK","Slovak Republic","2019","2019",105.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SVK","Slovak Republic","2020","2020",107.8,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ESP","Spain","2010","2010",99.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ESP","Spain","2011","2011",99.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ESP","Spain","2012","2012",99.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ESP","Spain","2013","2013",99.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ESP","Spain","2014","2014",99.5,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ESP","Spain","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ESP","Spain","2016","2016",100.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ESP","Spain","2017","2017",101.6,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ESP","Spain","2018","2018",102.8,"P","Provisional value"
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ESP","Spain","2019","2019",104.3,"P","Provisional value"
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","ESP","Spain","2020","2020",105.4,"P","Provisional value"
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SWE","Sweden","2010","2010",93.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SWE","Sweden","2011","2011",94.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SWE","Sweden","2012","2012",95.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SWE","Sweden","2013","2013",96.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SWE","Sweden","2014","2014",97.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SWE","Sweden","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SWE","Sweden","2016","2016",101.5,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SWE","Sweden","2017","2017",103.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SWE","Sweden","2018","2018",106.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SWE","Sweden","2019","2019",109,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","SWE","Sweden","2020","2020",110.5,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHE","Switzerland","2010","2010",101.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHE","Switzerland","2011","2011",101.8,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHE","Switzerland","2012","2012",101.8,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHE","Switzerland","2013","2013",101.8,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHE","Switzerland","2014","2014",101.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHE","Switzerland","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHE","Switzerland","2016","2016",99.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHE","Switzerland","2017","2017",99,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHE","Switzerland","2018","2018",99.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHE","Switzerland","2019","2019",99.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHE","Switzerland","2020","2020",99.1,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","TUR","Turkey","2010","2010",69.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","TUR","Turkey","2011","2011",75.6,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","TUR","Turkey","2012","2012",81.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","TUR","Turkey","2013","2013",86.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","TUR","Turkey","2014","2014",92.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","TUR","Turkey","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","TUR","Turkey","2016","2016",108.1,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","TUR","Turkey","2017","2017",120,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","TUR","Turkey","2018","2018",139.8,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","TUR","Turkey","2019","2019",159.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","TUR","Turkey","2020","2020",182.8,"P","Provisional value"
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","GBR","United Kingdom","2010","2010",92.5,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","GBR","United Kingdom","2011","2011",94.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","GBR","United Kingdom","2012","2012",95.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","GBR","United Kingdom","2013","2013",97.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","GBR","United Kingdom","2014","2014",99.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","GBR","United Kingdom","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","GBR","United Kingdom","2016","2016",102.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","GBR","United Kingdom","2017","2017",104.1,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","GBR","United Kingdom","2018","2018",106.5,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","GBR","United Kingdom","2019","2019",108.8,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","GBR","United Kingdom","2020","2020",114.8,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","USA","United States","2010","2010",91.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","USA","United States","2011","2011",93.8,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","USA","United States","2012","2012",95.6,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","USA","United States","2013","2013",97.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","USA","United States","2014","2014",99.1,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","USA","United States","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","USA","United States","2016","2016",101,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","USA","United States","2017","2017",102.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","USA","United States","2018","2018",105.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","USA","United States","2019","2019",107.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","USA","United States","2020","2020",108.6,"E","Estimated value"
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","BRA","Brazil","2010","2010",68.6,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","BRA","Brazil","2011","2011",74.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","BRA","Brazil","2012","2012",80.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","BRA","Brazil","2013","2013",86.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","BRA","Brazil","2014","2014",93,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","BRA","Brazil","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","BRA","Brazil","2016","2016",108.1,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","BRA","Brazil","2017","2017",112.1,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","BRA","Brazil","2018","2018",120.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHL","Chile","2010","2010",84.6,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHL","Chile","2011","2011",87.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHL","Chile","2012","2012",88.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHL","Chile","2013","2013",90,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHL","Chile","2014","2014",95.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHL","Chile","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHL","Chile","2016","2016",104.5,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHL","Chile","2017","2017",109.5,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHL","Chile","2018","2018",112.1,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHL","Chile","2019","2019",114.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHL","Chile","2020","2020",123.8,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHN","China (People's Republic of)","2010","2010",87.6,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHN","China (People's Republic of)","2011","2011",94.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHN","China (People's Republic of)","2012","2012",96.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHN","China (People's Republic of)","2013","2013",99,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHN","China (People's Republic of)","2014","2014",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHN","China (People's Republic of)","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHN","China (People's Republic of)","2016","2016",101.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHN","China (People's Republic of)","2017","2017",105.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHN","China (People's Republic of)","2018","2018",109.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","CHN","China (People's Republic of)","2019","2019",111.1,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","EST","Estonia","2010","2010",84.2,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","EST","Estonia","2011","2011",88.8,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","EST","Estonia","2012","2012",92.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","EST","Estonia","2013","2013",96.1,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","EST","Estonia","2014","2014",98.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","EST","Estonia","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","EST","Estonia","2016","2016",102.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","EST","Estonia","2017","2017",105.5,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","EST","Estonia","2018","2018",109.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","EST","Estonia","2019","2019",113.4,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","EST","Estonia","2020","2020",112.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","IND","India","2010","2010",76.2,"E","Estimated value"
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","IND","India","2011","2011",82.7,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","IND","India","2012","2012",89.3,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","IND","India","2013","2013",94.8,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","IND","India","2014","2014",98,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","IND","India","2015","2015",100,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","IND","India","2016","2016",103.5,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","IND","India","2017","2017",106.6,"E","Estimated value"
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","IDN","Indonesia","2010","2010",77.9,,
"ECONPIBN","Gross domestic product (GDP)","INDICEIP","Price index (2015=100)","IDN","Indonesia","2011","2011",83.7,,
